memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,description
FR,France,29/09/2014,05/10/2014,€73.47,Euro / HL.,9,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/09/2014,05/10/2014,€78.53,Euro / HL.,9,Blancs / Vin sans IG sans mention de cépages
FR,France,29/09/2014,05/10/2014,€98.78,Euro / HL.,9,Blancs / Vin sans IG avec mention de cépages
FR,France,29/09/2014,05/10/2014,€97.33,Euro / HL.,9,Blancs / Vin IGP
FR,France,29/09/2014,05/10/2014,€86.43,Euro / HL.,9,Rouges et Rosés / Vin IGP
FR,France,29/09/2014,05/10/2014,€79.07,Euro / HL.,9,Rouges et Rosés / Vin sans IG avec mention de cépages
DE,Germany,29/09/2014,05/10/2014,€105.00,Euro / HL.,9,Rheinhessen Qba Weiß
DE,Germany,29/09/2014,05/10/2014,€100.00,Euro / HL.,9,Rheinhessen ohne Rebsorteangabe
DE,Germany,29/09/2014,05/10/2014,€135.00,Euro / HL.,9,Rheingau Qba Weiß
DE,Germany,29/09/2014,05/10/2014,€140.00,Euro / HL.,9,Mosel Qba Weiß
DE,Germany,29/09/2014,05/10/2014,€100.00,Euro / HL.,9,Pfalz QbA Rot Dornfelder
DE,Germany,29/09/2014,05/10/2014,€105.00,Euro / HL.,9,Pfalz Qba Weiß
DE,Germany,29/09/2014,05/10/2014,€100.00,Euro / HL.,9,Pfalz ohne Rebsorteangabe
FR,France,01/09/2014,07/09/2014,€72.82,Euro / HL.,5,Blancs / Vin sans IG sans mention de cépages
FR,France,01/09/2014,07/09/2014,€79.80,Euro / HL.,5,Rouges et Rosés / Vin IGP
FR,France,01/09/2014,07/09/2014,€90.34,Euro / HL.,5,Blancs / Vin IGP
FR,France,01/09/2014,07/09/2014,€91.20,Euro / HL.,5,Blancs / Vin sans IG avec mention de cépages
FR,France,01/09/2014,07/09/2014,€72.57,Euro / HL.,5,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/09/2014,07/09/2014,€65.56,Euro / HL.,5,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,01/09/2014,07/09/2014,€140.00,Euro / HL.,5,Mosel Qba Weiß
DE,Germany,01/09/2014,07/09/2014,€97.50,Euro / HL.,5,Pfalz ohne Rebsorteangabe
DE,Germany,01/09/2014,07/09/2014,€112.50,Euro / HL.,5,Rheingau Qba Weiß
DE,Germany,01/09/2014,07/09/2014,€102.50,Euro / HL.,5,Pfalz Qba Weiß
DE,Germany,01/09/2014,07/09/2014,€95.00,Euro / HL.,5,Rheinhessen ohne Rebsorteangabe
DE,Germany,01/09/2014,07/09/2014,€90.00,Euro / HL.,5,Pfalz QbA Rot Dornfelder
DE,Germany,01/09/2014,07/09/2014,€102.50,Euro / HL.,5,Rheinhessen Qba Weiß
FR,France,28/07/2014,03/08/2014,€92.74,Euro / HL.,0,Blancs / Vin IGP
FR,France,28/07/2014,03/08/2014,€78.68,Euro / HL.,0,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/07/2014,03/08/2014,€78.16,Euro / HL.,0,Rouges et Rosés / Vin IGP
FR,France,28/07/2014,03/08/2014,€65.77,Euro / HL.,53,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,28/07/2014,03/08/2014,€71.76,Euro / HL.,53,Blancs / Vin sans IG sans mention de cépages
FR,France,28/07/2014,03/08/2014,€82.37,Euro / HL.,53,Blancs / Vin sans IG avec mention de cépages
FR,France,28/07/2014,03/08/2014,€92.74,Euro / HL.,53,Blancs / Vin IGP
FR,France,28/07/2014,03/08/2014,€71.76,Euro / HL.,0,Blancs / Vin sans IG sans mention de cépages
FR,France,28/07/2014,03/08/2014,€82.37,Euro / HL.,0,Blancs / Vin sans IG avec mention de cépages
FR,France,28/07/2014,03/08/2014,€65.77,Euro / HL.,0,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,28/07/2014,03/08/2014,€78.68,Euro / HL.,53,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/07/2014,03/08/2014,€78.16,Euro / HL.,53,Rouges et Rosés / Vin IGP
DE,Germany,28/07/2014,03/08/2014,€153.33,Euro / HL.,53,Rheingau Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€103.33,Euro / HL.,53,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/07/2014,03/08/2014,€103.33,Euro / HL.,0,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/07/2014,03/08/2014,€111.66,Euro / HL.,0,Rheinhessen Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€153.33,Euro / HL.,0,Rheingau Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€105.00,Euro / HL.,0,Pfalz ohne Rebsorteangabe
DE,Germany,28/07/2014,03/08/2014,€77.50,Euro / HL.,53,Pfalz QbA Rot Dornfelder
DE,Germany,28/07/2014,03/08/2014,€150.00,Euro / HL.,0,Mosel Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€150.00,Euro / HL.,53,Mosel Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€77.50,Euro / HL.,0,Pfalz QbA Rot Dornfelder
DE,Germany,28/07/2014,03/08/2014,€111.66,Euro / HL.,53,Rheinhessen Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€105.00,Euro / HL.,53,Pfalz ohne Rebsorteangabe
DE,Germany,28/07/2014,03/08/2014,€110.00,Euro / HL.,53,Pfalz Qba Weiß
DE,Germany,28/07/2014,03/08/2014,€110.00,Euro / HL.,0,Pfalz Qba Weiß
FR,France,30/06/2014,06/07/2014,€81.18,Euro / HL.,49,Blancs / Vin sans IG avec mention de cépages
FR,France,30/06/2014,06/07/2014,€66.70,Euro / HL.,49,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,30/06/2014,06/07/2014,€70.43,Euro / HL.,49,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,30/06/2014,06/07/2014,€71.86,Euro / HL.,49,Blancs / Vin sans IG sans mention de cépages
FR,France,30/06/2014,06/07/2014,€94.70,Euro / HL.,49,Blancs / Vin IGP
FR,France,30/06/2014,06/07/2014,€85.70,Euro / HL.,49,Rouges et Rosés / Vin IGP
DE,Germany,30/06/2014,06/07/2014,€112.50,Euro / HL.,49,Rheinhessen Qba Weiß
DE,Germany,30/06/2014,06/07/2014,€185.00,Euro / HL.,49,Rheingau Qba Weiß
DE,Germany,30/06/2014,06/07/2014,€105.00,Euro / HL.,49,Pfalz ohne Rebsorteangabe
DE,Germany,30/06/2014,06/07/2014,€77.50,Euro / HL.,49,Pfalz QbA Rot Dornfelder
DE,Germany,30/06/2014,06/07/2014,€107.50,Euro / HL.,49,Rheinhessen ohne Rebsorteangabe
DE,Germany,30/06/2014,06/07/2014,€110.00,Euro / HL.,49,Pfalz Qba Weiß
DE,Germany,30/06/2014,06/07/2014,€150.00,Euro / HL.,49,Mosel Qba Weiß
FR,France,26/05/2014,01/06/2014,€80.60,Euro / HL.,44,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,26/05/2014,01/06/2014,€84.66,Euro / HL.,44,Rouges et Rosés / Vin IGP
FR,France,26/05/2014,01/06/2014,€76.96,Euro / HL.,44,Blancs / Vin sans IG sans mention de cépages
FR,France,26/05/2014,01/06/2014,€97.19,Euro / HL.,44,Blancs / Vin IGP
FR,France,26/05/2014,01/06/2014,€98.99,Euro / HL.,44,Blancs / Vin sans IG avec mention de cépages
FR,France,26/05/2014,01/06/2014,€66.57,Euro / HL.,44,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,26/05/2014,01/06/2014,€116.25,Euro / HL.,44,Rheinhessen Qba Weiß
DE,Germany,26/05/2014,01/06/2014,€110.00,Euro / HL.,44,Rheinhessen ohne Rebsorteangabe
DE,Germany,26/05/2014,01/06/2014,€190.00,Euro / HL.,44,Rheingau Qba Weiß
DE,Germany,26/05/2014,01/06/2014,€115.00,Euro / HL.,44,Pfalz Qba Weiß
DE,Germany,26/05/2014,01/06/2014,€80.00,Euro / HL.,44,Pfalz QbA Rot Dornfelder
DE,Germany,26/05/2014,01/06/2014,€150.00,Euro / HL.,44,Mosel Qba Weiß
DE,Germany,26/05/2014,01/06/2014,€110.00,Euro / HL.,44,Pfalz ohne Rebsorteangabe
FR,France,28/04/2014,04/05/2014,€78.80,Euro / HL.,40,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/04/2014,04/05/2014,€78.90,Euro / HL.,40,Rouges et Rosés / Vin IGP
FR,France,28/04/2014,04/05/2014,€64.71,Euro / HL.,40,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,28/04/2014,04/05/2014,€73.13,Euro / HL.,40,Blancs / Vin sans IG sans mention de cépages
FR,France,28/04/2014,04/05/2014,€93.02,Euro / HL.,40,Blancs / Vin sans IG avec mention de cépages
FR,France,28/04/2014,04/05/2014,€92.96,Euro / HL.,40,Blancs / Vin IGP
DE,Germany,28/04/2014,04/05/2014,€110.00,Euro / HL.,40,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/04/2014,04/05/2014,€117.50,Euro / HL.,40,Rheinhessen Qba Weiß
DE,Germany,28/04/2014,04/05/2014,€110.00,Euro / HL.,40,Pfalz ohne Rebsorteangabe
DE,Germany,28/04/2014,04/05/2014,€80.00,Euro / HL.,40,Pfalz QbA Rot Dornfelder
DE,Germany,28/04/2014,04/05/2014,€190.00,Euro / HL.,40,Rheingau Qba Weiß
DE,Germany,28/04/2014,04/05/2014,€115.00,Euro / HL.,40,Pfalz Qba Weiß
DE,Germany,28/04/2014,04/05/2014,€150.00,Euro / HL.,40,Mosel Qba Weiß
FR,France,31/03/2014,06/04/2014,€75.51,Euro / HL.,36,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,31/03/2014,06/04/2014,€81.85,Euro / HL.,36,Blancs / Vin sans IG sans mention de cépages
FR,France,31/03/2014,06/04/2014,€82.79,Euro / HL.,36,Blancs / Vin sans IG avec mention de cépages
FR,France,31/03/2014,06/04/2014,€91.45,Euro / HL.,36,Blancs / Vin IGP
FR,France,31/03/2014,06/04/2014,€79.38,Euro / HL.,36,Rouges et Rosés / Vin IGP
FR,France,31/03/2014,06/04/2014,€67.50,Euro / HL.,36,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,31/03/2014,06/04/2014,€110.00,Euro / HL.,36,Rheinhessen ohne Rebsorteangabe
DE,Germany,31/03/2014,06/04/2014,€150.00,Euro / HL.,36,Mosel Qba Weiß
DE,Germany,31/03/2014,06/04/2014,€116.25,Euro / HL.,36,Rheinhessen Qba Weiß
DE,Germany,31/03/2014,06/04/2014,€190.00,Euro / HL.,36,Rheingau Qba Weiß
DE,Germany,31/03/2014,06/04/2014,€115.00,Euro / HL.,36,Pfalz Qba Weiß
DE,Germany,31/03/2014,06/04/2014,€80.00,Euro / HL.,36,Pfalz QbA Rot Dornfelder
DE,Germany,31/03/2014,06/04/2014,€110.00,Euro / HL.,36,Pfalz ohne Rebsorteangabe
FR,France,24/02/2014,02/03/2014,€73.64,Euro / HL.,31,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,24/02/2014,02/03/2014,€78.97,Euro / HL.,31,Rouges et Rosés / Vin IGP
FR,France,24/02/2014,02/03/2014,€76.90,Euro / HL.,31,Blancs / Vin sans IG sans mention de cépages
FR,France,24/02/2014,02/03/2014,€90.55,Euro / HL.,31,Blancs / Vin IGP
FR,France,24/02/2014,02/03/2014,€85.24,Euro / HL.,31,Blancs / Vin sans IG avec mention de cépages
FR,France,24/02/2014,02/03/2014,€67.51,Euro / HL.,31,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,24/02/2014,02/03/2014,€200.00,Euro / HL.,31,Rheingau Qba Weiß
DE,Germany,24/02/2014,02/03/2014,€108.33,Euro / HL.,31,Rheinhessen ohne Rebsorteangabe
DE,Germany,24/02/2014,02/03/2014,€110.83,Euro / HL.,31,Rheinhessen Qba Weiß
DE,Germany,24/02/2014,02/03/2014,€110.00,Euro / HL.,31,Pfalz Qba Weiß
DE,Germany,24/02/2014,02/03/2014,€80.00,Euro / HL.,31,Pfalz QbA Rot Dornfelder
DE,Germany,24/02/2014,02/03/2014,€150.00,Euro / HL.,31,Mosel Qba Weiß
DE,Germany,24/02/2014,02/03/2014,€108.33,Euro / HL.,31,Pfalz ohne Rebsorteangabe
FR,France,27/01/2014,02/02/2014,€74.22,Euro / HL.,27,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/01/2014,02/02/2014,€79.19,Euro / HL.,27,Rouges et Rosés / Vin IGP
FR,France,27/01/2014,02/02/2014,€66.78,Euro / HL.,27,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,27/01/2014,02/02/2014,€75.88,Euro / HL.,27,Blancs / Vin sans IG sans mention de cépages
FR,France,27/01/2014,02/02/2014,€85.99,Euro / HL.,27,Blancs / Vin sans IG avec mention de cépages
FR,France,27/01/2014,02/02/2014,€93.25,Euro / HL.,27,Blancs / Vin IGP
DE,Germany,27/01/2014,02/02/2014,€105.00,Euro / HL.,27,Rheinhessen ohne Rebsorteangabe
DE,Germany,27/01/2014,02/02/2014,€110.00,Euro / HL.,27,Rheinhessen Qba Weiß
DE,Germany,27/01/2014,02/02/2014,€105.00,Euro / HL.,27,Pfalz ohne Rebsorteangabe
DE,Germany,27/01/2014,02/02/2014,€110.00,Euro / HL.,27,Pfalz Qba Weiß
DE,Germany,27/01/2014,02/02/2014,€200.00,Euro / HL.,27,Rheingau Qba Weiß
DE,Germany,27/01/2014,02/02/2014,€80.00,Euro / HL.,27,Pfalz QbA Rot Dornfelder
DE,Germany,27/01/2014,02/02/2014,€150.00,Euro / HL.,27,Mosel Qba Weiß
FR,France,30/12/2013,05/01/2014,€78.08,Euro / HL.,23,Rouges et Rosés / Vin IGP
FR,France,30/12/2013,05/01/2014,€86.40,Euro / HL.,23,Blancs / Vin sans IG avec mention de cépages
FR,France,30/12/2013,05/01/2014,€89.82,Euro / HL.,23,Blancs / Vin IGP
FR,France,30/12/2013,05/01/2014,€66.98,Euro / HL.,23,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,30/12/2013,05/01/2014,€74.42,Euro / HL.,23,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,30/12/2013,05/01/2014,€76.59,Euro / HL.,23,Blancs / Vin sans IG sans mention de cépages
DE,Germany,30/12/2013,05/01/2014,€110.00,Euro / HL.,23,Pfalz Qba Weiß
DE,Germany,30/12/2013,05/01/2014,€102.50,Euro / HL.,23,Rheinhessen ohne Rebsorteangabe
DE,Germany,30/12/2013,05/01/2014,€107.50,Euro / HL.,23,Rheinhessen Qba Weiß
DE,Germany,30/12/2013,05/01/2014,€200.00,Euro / HL.,23,Rheingau Qba Weiß
DE,Germany,30/12/2013,05/01/2014,€105.00,Euro / HL.,23,Pfalz ohne Rebsorteangabe
DE,Germany,30/12/2013,05/01/2014,€80.00,Euro / HL.,23,Pfalz QbA Rot Dornfelder
DE,Germany,30/12/2013,05/01/2014,€150.00,Euro / HL.,23,Mosel Qba Weiß
FR,France,25/11/2013,01/12/2013,€73.70,Euro / HL.,18,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,25/11/2013,01/12/2013,€74.83,Euro / HL.,18,Blancs / Vin sans IG sans mention de cépages
FR,France,25/11/2013,01/12/2013,€67.56,Euro / HL.,18,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,25/11/2013,01/12/2013,€77.70,Euro / HL.,18,Rouges et Rosés / Vin IGP
FR,France,25/11/2013,01/12/2013,€85.48,Euro / HL.,18,Blancs / Vin sans IG avec mention de cépages
FR,France,25/11/2013,01/12/2013,€92.13,Euro / HL.,18,Blancs / Vin IGP
DE,Germany,25/11/2013,01/12/2013,€105.00,Euro / HL.,18,Pfalz ohne Rebsorteangabe
DE,Germany,25/11/2013,01/12/2013,€150.00,Euro / HL.,18,Mosel Qba Weiß
DE,Germany,25/11/2013,01/12/2013,€100.00,Euro / HL.,18,Rheinhessen ohne Rebsorteangabe
DE,Germany,25/11/2013,01/12/2013,€105.00,Euro / HL.,18,Rheinhessen Qba Weiß
DE,Germany,25/11/2013,01/12/2013,€190.00,Euro / HL.,18,Rheingau Qba Weiß
DE,Germany,25/11/2013,01/12/2013,€110.00,Euro / HL.,18,Pfalz Qba Weiß
DE,Germany,25/11/2013,01/12/2013,€80.00,Euro / HL.,18,Pfalz QbA Rot Dornfelder
FR,France,28/10/2013,03/11/2013,€75.72,Euro / HL.,14,Rouges et Rosés / Vin IGP
FR,France,28/10/2013,03/11/2013,€71.82,Euro / HL.,14,Blancs / Vin sans IG sans mention de cépages
FR,France,28/10/2013,03/11/2013,€87.76,Euro / HL.,14,Blancs / Vin IGP
FR,France,28/10/2013,03/11/2013,€84.15,Euro / HL.,14,Blancs / Vin sans IG avec mention de cépages
FR,France,28/10/2013,03/11/2013,€69.13,Euro / HL.,14,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/10/2013,03/11/2013,€66.88,Euro / HL.,14,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,28/10/2013,03/11/2013,€105.00,Euro / HL.,14,Rheinhessen Qba Weiß
DE,Germany,28/10/2013,03/11/2013,€110.00,Euro / HL.,14,Pfalz Qba Weiß
DE,Germany,28/10/2013,03/11/2013,€150.00,Euro / HL.,14,Mosel Qba Weiß
DE,Germany,28/10/2013,03/11/2013,€100.00,Euro / HL.,14,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/10/2013,03/11/2013,€185.00,Euro / HL.,14,Rheingau Qba Weiß
DE,Germany,28/10/2013,03/11/2013,€105.00,Euro / HL.,14,Pfalz ohne Rebsorteangabe
DE,Germany,28/10/2013,03/11/2013,€80.00,Euro / HL.,14,Pfalz QbA Rot Dornfelder
FR,France,30/09/2013,06/10/2013,€66.24,Euro / HL.,10,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,30/09/2013,06/10/2013,€69.13,Euro / HL.,10,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,30/09/2013,06/10/2013,€70.90,Euro / HL.,10,Blancs / Vin sans IG sans mention de cépages
FR,France,30/09/2013,06/10/2013,€84.15,Euro / HL.,10,Blancs / Vin sans IG avec mention de cépages
FR,France,30/09/2013,06/10/2013,€75.82,Euro / HL.,10,Rouges et Rosés / Vin IGP
FR,France,30/09/2013,06/10/2013,€86.91,Euro / HL.,10,Blancs / Vin IGP
DE,Germany,30/09/2013,06/10/2013,€102.50,Euro / HL.,10,Pfalz Qba Weiß
DE,Germany,30/09/2013,06/10/2013,€92.50,Euro / HL.,10,Rheinhessen ohne Rebsorteangabe
DE,Germany,30/09/2013,06/10/2013,€135.00,Euro / HL.,10,Rheingau Qba Weiß
DE,Germany,30/09/2013,06/10/2013,€95.00,Euro / HL.,10,Pfalz ohne Rebsorteangabe
DE,Germany,30/09/2013,06/10/2013,€75.00,Euro / HL.,10,Pfalz QbA Rot Dornfelder
DE,Germany,30/09/2013,06/10/2013,€145.00,Euro / HL.,10,Mosel Qba Weiß
DE,Germany,30/09/2013,06/10/2013,€102.50,Euro / HL.,10,Rheinhessen Qba Weiß
FR,France,26/08/2013,01/09/2013,€73.74,Euro / HL.,5,Rouges et Rosés / Vin IGP
FR,France,26/08/2013,01/09/2013,€86.68,Euro / HL.,5,Blancs / Vin IGP
FR,France,26/08/2013,01/09/2013,€60.17,Euro / HL.,5,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,26/08/2013,01/09/2013,€69.25,Euro / HL.,5,Blancs / Vin sans IG sans mention de cépages
FR,France,26/08/2013,01/09/2013,€78.70,Euro / HL.,5,Blancs / Vin sans IG avec mention de cépages
FR,France,26/08/2013,01/09/2013,€65.43,Euro / HL.,5,Rouges et Rosés / Vin sans IG avec mention de cépages
DE,Germany,26/08/2013,01/09/2013,€100.00,Euro / HL.,5,Rheinhessen ohne Rebsorteangabe
DE,Germany,26/08/2013,01/09/2013,€110.00,Euro / HL.,5,Rheinhessen Qba Weiß
DE,Germany,26/08/2013,01/09/2013,€100.00,Euro / HL.,5,Pfalz ohne Rebsorteangabe
DE,Germany,26/08/2013,01/09/2013,€120.00,Euro / HL.,5,Rheingau Qba Weiß
DE,Germany,26/08/2013,01/09/2013,€75.00,Euro / HL.,5,Pfalz QbA Rot Dornfelder
DE,Germany,26/08/2013,01/09/2013,€147.50,Euro / HL.,5,Mosel Qba Weiß
DE,Germany,26/08/2013,01/09/2013,€110.00,Euro / HL.,5,Pfalz Qba Weiß
FR,France,29/07/2013,04/08/2013,€72.67,Euro / HL.,53,Blancs / Vin sans IG avec mention de cépages
FR,France,29/07/2013,04/08/2013,€74.17,Euro / HL.,53,Rouges et Rosés / Vin IGP
FR,France,29/07/2013,04/08/2013,€72.67,Euro / HL.,1,Blancs / Vin sans IG avec mention de cépages
FR,France,29/07/2013,04/08/2013,€67.75,Euro / HL.,1,Blancs / Vin sans IG sans mention de cépages
FR,France,29/07/2013,04/08/2013,€86.45,Euro / HL.,53,Blancs / Vin IGP
FR,France,29/07/2013,04/08/2013,€57.94,Euro / HL.,1,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/07/2013,04/08/2013,€68.84,Euro / HL.,53,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/07/2013,04/08/2013,€57.94,Euro / HL.,53,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/07/2013,04/08/2013,€86.45,Euro / HL.,1,Blancs / Vin IGP
FR,France,29/07/2013,04/08/2013,€74.17,Euro / HL.,1,Rouges et Rosés / Vin IGP
FR,France,29/07/2013,04/08/2013,€68.84,Euro / HL.,1,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/07/2013,04/08/2013,€67.75,Euro / HL.,53,Blancs / Vin sans IG sans mention de cépages
DE,Germany,29/07/2013,04/08/2013,€100.00,Euro / HL.,53,Rheinhessen ohne Rebsorteangabe
DE,Germany,29/07/2013,04/08/2013,€110.00,Euro / HL.,1,Pfalz Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€100.00,Euro / HL.,1,Pfalz ohne Rebsorteangabe
DE,Germany,29/07/2013,04/08/2013,€120.00,Euro / HL.,53,Rheingau Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€147.50,Euro / HL.,53,Mosel Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€75.00,Euro / HL.,53,Pfalz QbA Rot Dornfelder
DE,Germany,29/07/2013,04/08/2013,€110.00,Euro / HL.,53,Pfalz Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€100.00,Euro / HL.,53,Pfalz ohne Rebsorteangabe
DE,Germany,29/07/2013,04/08/2013,€110.00,Euro / HL.,53,Rheinhessen Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€147.50,Euro / HL.,1,Mosel Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€75.00,Euro / HL.,1,Pfalz QbA Rot Dornfelder
DE,Germany,29/07/2013,04/08/2013,€120.00,Euro / HL.,1,Rheingau Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€110.00,Euro / HL.,1,Rheinhessen Qba Weiß
DE,Germany,29/07/2013,04/08/2013,€100.00,Euro / HL.,1,Rheinhessen ohne Rebsorteangabe
FR,France,01/07/2013,07/07/2013,€77.67,Euro / HL.,49,Rouges et Rosés / Vin IGP
FR,France,01/07/2013,07/07/2013,€77.76,Euro / HL.,49,Blancs / Vin sans IG avec mention de cépages
FR,France,01/07/2013,07/07/2013,€67.01,Euro / HL.,49,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/07/2013,07/07/2013,€59.56,Euro / HL.,49,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,01/07/2013,07/07/2013,€68.98,Euro / HL.,49,Blancs / Vin sans IG sans mention de cépages
FR,France,01/07/2013,07/07/2013,€88.10,Euro / HL.,49,Blancs / Vin IGP
DE,Germany,01/07/2013,07/07/2013,€130.00,Euro / HL.,49,Rheingau Qba Weiß
DE,Germany,01/07/2013,07/07/2013,€105.00,Euro / HL.,49,Pfalz Qba Weiß
DE,Germany,01/07/2013,07/07/2013,€105.00,Euro / HL.,49,Rheinhessen Qba Weiß
DE,Germany,01/07/2013,07/07/2013,€100.00,Euro / HL.,49,Rheinhessen ohne Rebsorteangabe
DE,Germany,01/07/2013,07/07/2013,€100.00,Euro / HL.,49,Pfalz ohne Rebsorteangabe
DE,Germany,01/07/2013,07/07/2013,€75.00,Euro / HL.,49,Pfalz QbA Rot Dornfelder
DE,Germany,01/07/2013,07/07/2013,€147.50,Euro / HL.,49,Mosel Qba Weiß
FR,France,27/05/2013,02/06/2013,€75.36,Euro / HL.,44,Rouges et Rosés / Vin IGP
FR,France,27/05/2013,02/06/2013,€58.26,Euro / HL.,44,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,27/05/2013,02/06/2013,€65.66,Euro / HL.,44,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/05/2013,02/06/2013,€90.83,Euro / HL.,44,Blancs / Vin IGP
FR,France,27/05/2013,02/06/2013,€67.45,Euro / HL.,44,Blancs / Vin sans IG sans mention de cépages
FR,France,27/05/2013,02/06/2013,€79.10,Euro / HL.,44,Blancs / Vin sans IG avec mention de cépages
DE,Germany,27/05/2013,02/06/2013,€150.00,Euro / HL.,44,Rheingau Qba Weiß
DE,Germany,27/05/2013,02/06/2013,€100.00,Euro / HL.,44,Rheinhessen ohne Rebsorteangabe
DE,Germany,27/05/2013,02/06/2013,€100.00,Euro / HL.,44,Rheinhessen Qba Weiß
DE,Germany,27/05/2013,02/06/2013,€100.00,Euro / HL.,44,Pfalz ohne Rebsorteangabe
DE,Germany,27/05/2013,02/06/2013,€102.50,Euro / HL.,44,Pfalz Qba Weiß
DE,Germany,27/05/2013,02/06/2013,€75.00,Euro / HL.,44,Pfalz QbA Rot Dornfelder
DE,Germany,27/05/2013,02/06/2013,€146.25,Euro / HL.,44,Mosel Qba Weiß
FR,France,29/04/2013,05/05/2013,€59.93,Euro / HL.,40,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/04/2013,05/05/2013,€77.27,Euro / HL.,40,Blancs / Vin sans IG avec mention de cépages
FR,France,29/04/2013,05/05/2013,€74.27,Euro / HL.,40,Rouges et Rosés / Vin IGP
FR,France,29/04/2013,05/05/2013,€67.23,Euro / HL.,40,Blancs / Vin sans IG sans mention de cépages
FR,France,29/04/2013,05/05/2013,€88.08,Euro / HL.,40,Blancs / Vin IGP
FR,France,29/04/2013,05/05/2013,€69.30,Euro / HL.,40,Rouges et Rosés / Vin sans IG avec mention de cépages
DE,Germany,29/04/2013,05/05/2013,€100.00,Euro / HL.,40,Rheinhessen ohne Rebsorteangabe
DE,Germany,29/04/2013,05/05/2013,€100.00,Euro / HL.,40,Rheinhessen Qba Weiß
DE,Germany,29/04/2013,05/05/2013,€75.00,Euro / HL.,40,Pfalz QbA Rot Dornfelder
DE,Germany,29/04/2013,05/05/2013,€155.00,Euro / HL.,40,Rheingau Qba Weiß
DE,Germany,29/04/2013,05/05/2013,€100.00,Euro / HL.,40,Pfalz Qba Weiß
DE,Germany,29/04/2013,05/05/2013,€145.00,Euro / HL.,40,Mosel Qba Weiß
DE,Germany,29/04/2013,05/05/2013,€100.00,Euro / HL.,40,Pfalz ohne Rebsorteangabe
FR,France,01/04/2013,07/04/2013,€61.81,Euro / HL.,36,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,01/04/2013,07/04/2013,€69.71,Euro / HL.,36,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/04/2013,07/04/2013,€89.14,Euro / HL.,36,Blancs / Vin IGP
